Date,Agent Name,Split/Skill,ACD Calls,Avg ACD Time,Avg ACW Time,ACD Time,ACW Time,Agent Ring Time,Other Time,AUX Time,Avail Time,Staffed Time,Assists,Trans Out,Held Calls,Avg Hold Time,TOTAL_I_ACDHOLD
2014-10-15,lohitv,503,0,,,0,0,0,4952,19477,8672,33101,0,0,0,,0
2014-10-15,lohitv,YSB MerchantSolution,3,421.3333435,133.6666718,1264,401,13,3274,19477,8672,33101,0,0,0,,0
2014-10-15,shirink,YSB Cancel Save,0,,,0,0,0,3826,9058,7968,20852,0,0,0,,0
2014-10-15,shirink,YSB Managed Accounts,0,,,0,0,0,3826,9058,7968,20852,0,0,0,,0
2014-10-15,shirink,YSB Outbound,0,,,0,0,0,3826,9058,7968,20852,0,0,0,,0
2014-10-15,shirink,YSB MerchantSolution,1,927,513,1250,800,22,1754,9058,7968,20852,0,0,0,,282
2014-10-15,shirink,375,2,267.5,454.5,535,909,20,2362,9058,7968,20852,0,1,1,12,12
2014-10-15,shafath,YSB Cancel Save,0,,,0,0,0,1901,32566,933,35400,0,0,0,,0
2014-10-15,shafath,YSB Managed Accounts,0,,,0,0,0,1901,32566,933,35400,0,0,0,,0
2014-10-15,shafath,YSB Outbound,0,,,0,0,0,1901,32566,933,35400,0,0,0,,0
2014-10-15,shafath,YSB MerchantSolution,2,513,229,1026,458,9,408,32566,933,35400,0,0,2,204,408
2014-10-15,shafath,375,0,,,0,0,0,1901,32566,933,35400,0,0,0,,0
2014-10-15,christur,YSB Cancel Save,2,632,67.5,1264,135,13,9900,17775,3414,32501,0,0,2,123,246
2014-10-15,christur,YSB Managed Accounts,1,675,32,675,32,7,10598,17775,3414,32501,0,0,0,,0
2014-10-15,christur,YSB Outbound,0,,,0,0,0,11312,17775,3414,32501,0,0,0,,0
2014-10-15,christur,375,1,255,309,255,309,9,10739,17775,3414,32501,0,0,0,,0
2014-10-15,christur,503,1,44,7,44,7,14,11247,17775,3414,32501,0,0,0,,0
2014-10-15,christur,YSB MerchantSolution,7,1048.285767,130.8571472,7338,916,45,3013,17775,3414,32501,0,1,3,204,612
2014-10-15,billyant,YSB Managed Accounts,0,,,0,0,0,0,1979,0,1979,0,0,0,,0
2014-10-15,billyant,YSB Outbound,0,,,0,0,0,0,1979,0,1979,0,0,0,,0
2014-10-15,billyant,YSB MerchantSolution,0,,,0,0,0,0,1979,0,1979,0,0,0,,0
2014-10-15,stevdiaz,YSB Cancel Save,0,,,0,0,0,8501,12053,2683,23237,0,0,0,,0
2014-10-15,stevdiaz,YSB Managed Accounts,1,476,2,476,2,4,8019,12053,2683,23237,0,0,0,,0
2014-10-15,stevdiaz,YSB Outbound,0,,,0,0,0,8501,12053,2683,23237,0,0,0,,0
2014-10-15,stevdiaz,375,3,1435.333374,28.33333397,4306,85,54,4056,12053,2683,23237,0,0,0,,0
2014-10-15,stevdiaz,503,0,,,0,0,0,7989,6874,2280,17143,0,0,0,,0
2014-10-15,stevdiaz,YSB MerchantSolution,3,1078,102,3234,306,34,4927,12053,2683,23237,0,0,0,,0
2014-10-15,duyckl,YSB Cancel Save,1,689,15,689,15,13,11705,5514,2783,20719,0,0,0,,0
2014-10-15,duyckl,YSB Managed Accounts,0,,,0,0,0,12422,5514,2783,20719,0,0,0,,0
2014-10-15,duyckl,YSB Outbound,0,,,0,0,0,12422,5514,2783,20719,0,0,0,,0
2014-10-15,duyckl,YSB MerchantSolution,8,731.25,75.25,5850,602,42,5928,5514,2783,20719,0,0,7,414.2857056,2900
2014-10-15,duyckl,375,2,931,45,1862,90,7,10463,5514,2783,20719,0,0,2,183,366
2014-10-15,nfisher,AlexRutkin Test Skil,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,tbowers,YSB Cancel Save,0,,,0,0,0,14001,11543,1641,27185,0,0,0,,0
2014-10-15,tbowers,YSB Managed Accounts,2,300.5,132.5,601,265,5,13130,11543,1641,27185,0,0,0,,0
2014-10-15,tbowers,YSB Outbound,0,,,0,0,0,14001,11543,1641,27185,0,0,0,,0
2014-10-15,tbowers,YSB MerchantSolution,12,727.583313,155.25,8731,1863,49,3358,11543,1641,27185,0,0,2,234.5,469
2014-10-15,tbowers,375,1,1441,38,1441,38,7,12515,11543,1641,27185,0,0,0,,0
2014-10-15,perales,YSB Cancel Save,3,599,71,1797,332,11,10626,2608,5862,21236,0,0,0,,0
2014-10-15,perales,YSB Managed Accounts,0,,,0,0,0,12766,2608,5862,21236,0,0,0,,0
2014-10-15,perales,YSB Outbound,0,,,0,0,0,12766,2608,5862,21236,0,0,0,,0
2014-10-15,perales,375,5,572.7999878,248.8000031,2864,1244,26,8632,2608,5862,21236,0,0,0,,0
2014-10-15,perales,503,0,,,0,0,0,8172,1312,5025,14509,0,0,0,,0
2014-10-15,perales,YSB MerchantSolution,7,695.4285889,138.7142792,4868,971,22,6905,2608,5862,21236,0,0,3,210.3333282,631
2014-10-15,dupuis,YSM Tier 3 Small Biz,1,506,510,506,510,6,767,939,3528,6256,0,0,0,,0
2014-10-15,dupuis,YSB Managed Accounts,0,,,0,0,0,0,12662,0,12662,0,0,0,,0
2014-10-15,dupuis,YSB T3 Billing,1,365,175,365,175,7,1242,939,3528,6256,0,0,1,220,220
2014-10-15,dupuis,YSB Outbound,0,,,0,0,0,0,12662,0,12662,0,0,0,,0
2014-10-15,dupuis,375,0,,,0,0,0,0,12662,0,12662,0,0,0,,0
2014-10-15,dupuis,YSB Cancel Save,0,,,0,0,0,0,12662,0,12662,0,0,0,,0
2014-10-15,dupuis,YSB MerchantSolution,0,,,0,0,0,0,12662,0,12662,0,0,0,,0
2014-10-15,tqualls,YSB MDAS,0,,,0,0,0,0,12765,0,12765,0,0,0,,0
2014-10-15,tqualls,YSB Managed Accounts,0,,,0,0,0,0,12765,0,12765,0,0,0,,0
2014-10-15,imsmith,YSB MDAS,0,,,0,0,0,0,10070,0,10070,0,0,0,,0
2014-10-15,imsmith,YSB Managed Accounts,0,,,0,0,0,0,10070,0,10070,0,0,0,,0
2014-10-15,nebenfuh,YSB MDAS,0,,,0,0,0,777,1244,2892,4913,0,0,0,,0
2014-10-15,nebenfuh,YSB Managed Accounts,3,147,83.33333588,441,250,38,48,1244,2892,4913,0,0,1,48,48
2014-10-15,smjoshua,YSB MDAS,0,,,0,0,0,0,29620,0,29620,0,0,0,,0
2014-10-15,smjoshua,YSB Managed Accounts,0,,,0,0,0,0,29620,0,29620,0,0,0,,0
2014-10-15,falvey,YSB MDAS,0,,,0,0,0,0,19750,189,19939,0,0,0,,0
2014-10-15,falvey,YSB Managed Accounts,0,,,0,0,0,0,19750,189,19939,0,0,0,,0
2014-10-15,dandort,YSB MDAS,0,,,0,0,0,1812,6897,12541,21250,0,0,0,,0
2014-10-15,dandort,YSB Managed Accounts,3,259.6666565,164.3333282,779,493,21,519,6897,12541,21250,0,0,1,519,519
2014-10-15,larryr,YSB MDAS,0,,,0,0,0,0,21028,0,21028,0,0,0,,0
2014-10-15,larryr,YSB Managed Accounts,0,,,0,0,0,0,21028,0,21028,0,0,0,,0
2014-10-15,fairchil,YSB T3 Billing,0,,,0,0,26,36,8928,8926,17916,0,0,0,,0
2014-10-15,kandrew,YSB Web Hosting Tech,0,,,0,0,0,1838,19060,0,20898,0,0,0,,0
2014-10-15,kandrew,YSB Managed Accounts,0,,,0,0,0,1838,19060,0,20898,0,0,0,,0
2014-10-15,kandrew,YSB Outbound,0,,,0,0,0,1838,19060,0,20898,0,0,0,,0
2014-10-15,kandrew,375,0,,,0,0,0,1838,19060,0,20898,0,0,0,,0
2014-10-15,kandrew,YSB Cancel Save,0,,,0,0,0,1838,19060,0,20898,0,0,3,368.3333435,0
2014-10-15,kandrew,YSB MerchantSolution,1,1597,235,1597,235,6,0,19060,0,20898,0,0,0,,0
2014-10-15,adamdav,YSB T3 Billing,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,adamdav,YSM Tier 3 Small Biz,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,wilde,NCTechSuppMajor,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,wilde,NCBillPayments,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,wilde,NCBillingInvoic,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,wilde,NCTechSuppMinor,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,wilde,NCAdPlatSupport,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,mcgeel,NCTechSuppMajor,0,,,0,0,0,0,34598,0,34598,0,0,0,,0
2014-10-15,mcgeel,NCBillPayments,0,,,0,0,0,0,34598,0,34598,0,0,0,,0
2014-10-15,mcgeel,NCBillingInvoic,0,,,0,0,0,0,34598,0,34598,0,0,0,,0
2014-10-15,mcgeel,NCTechSuppMinor,0,,,0,0,0,0,34598,0,34598,0,0,0,,0
2014-10-15,mcgeel,NCAdPlatSupport,0,,,0,0,0,0,34598,0,34598,0,0,0,,0
2014-10-15,colpron,NCTechSuppMajor,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,colpron,NCBillPayments,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,colpron,NCBillingInvoic,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,colpron,NCTechSuppMinor,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,colpron,NCAdPlatSupport,0,,,0,0,0,0,33607,0,33607,0,0,0,,0
2014-10-15,hugh,YSB T3 Billing,4,361.75,0,1447,0,29,6052,8224,13224,28976,0,0,1,133,133
2014-10-15,hugh,YSM Tier 3 Small Biz,21,265.9523926,0,5585,0,204,1739,8224,13224,28976,0,0,2,65,130
2014-10-15,kalong,YSB Cancel Save,0,,,0,0,0,1067,19473,0,20540,0,0,0,,0
2014-10-15,kalong,YSB Managed Accounts,0,,,0,0,0,1067,19473,0,20540,0,0,0,,0
2014-10-15,kalong,YSB Outbound,0,,,0,0,0,1067,19473,0,20540,0,0,0,,0
2014-10-15,kalong,YSB MerchantSolution,0,,,0,0,0,1067,19473,0,20540,0,0,0,,0
2014-10-15,kalong,375,1,988,72,988,72,7,0,19473,0,20540,0,0,0,,0
2014-10-15,jillm,YSB Cancel Save,0,,,0,0,0,9893,10257,1707,21857,0,0,0,,0
2014-10-15,jillm,YSB Managed Accounts,1,455,431,455,431,14,8993,10257,1707,21857,0,0,1,385,385
2014-10-15,jillm,YSB Outbound,0,,,0,0,0,9893,10257,1707,21857,0,0,0,,0
2014-10-15,jillm,YSB MerchantSolution,3,841,461.6666565,2523,1385,33,5952,10257,1707,21857,0,0,1,561,561
2014-10-15,jillm,375,2,1824,248,3648,496,27,5722,10257,1707,21857,0,0,1,709,709
2014-10-15,eckenrod,YSB Web Hosting Tech,1,512,101,512,101,5,0,45,18,681,0,0,0,,0
2014-10-15,eckenrod,YSB Managed Accounts,0,,,0,0,0,13630,3241,1508,18379,0,0,0,,0
2014-10-15,eckenrod,YSB Outbound,0,,,0,0,0,14248,3286,1526,19060,0,0,0,,0
2014-10-15,eckenrod,375,1,123,14,123,14,9,13484,3241,1508,18379,0,0,0,,0
2014-10-15,eckenrod,YSB Cancel Save,3,700.666687,511.6666565,2102,1535,26,9967,3241,1508,18379,0,0,2,319.5,639
2014-10-15,eckenrod,YSB MerchantSolution,5,1456.800049,279.7999878,7284,1399,56,4891,3241,1508,18379,0,0,3,274.6666565,824
2014-10-15,"McEnaney, Casey",YSB T3 Billing,0,,,0,0,0,0,34838,0,34838,0,0,0,,0
2014-10-15,"McEnaney, Casey",YSB Web Analytics,0,,,0,0,0,0,34838,0,34838,0,0,0,,0
2014-10-15,"McEnaney, Casey",YSM Tier 3 Small Biz,0,,,0,0,0,0,34838,0,34838,0,0,0,,0
2014-10-15,jcorco,YSB T3 Billing,0,,,0,0,0,0,15143,0,15143,0,0,0,,0
2014-10-15,jcorco,YSM Tier 3 Small Biz,0,,,0,0,0,0,15143,0,15143,0,0,0,,0
2014-10-15,bariarol,YSB T3 Billing,2,304.5,0,609,0,36,4841,8826,6684,20996,0,0,1,16,16
2014-10-15,bariarol,YSM Tier 3 Small Biz,14,337.2857056,0,4722,0,103,661,8826,6684,20996,0,0,0,,0
2014-10-15,dangmarj,NCTechSuppMajor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-15,dangmarj,NCBillPayments,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-15,dangmarj,NCBillingInvoic,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-15,dangmarj,NCTechSuppMinor,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-15,dangmarj,NCAdPlatSupport,0,,,0,0,0,0,86400,0,86400,0,0,0,,0
2014-10-16,raghavsa,YSB Cancel Save,0,0,0,0,0,0,1410,10977,197,12584,0,0,0,0,0
2014-10-16,raghavsa,YSB Managed Accounts,0,0,0,0,0,0,1410,10977,197,12584,0,0,0,0,0
2014-10-16,raghavsa,YSB Outbound,0,0,0,0,0,0,1410,10977,197,12584,0,0,0,0,0
2014-10-16,raghavsa,YSB MerchantSolution,1,1183,216,1183,216,11,0,10977,197,12584,0,0,0,0,0
2014-10-16,raghavsa,375,0,0,0,0,0,0,1410,10977,197,12584,0,0,0,0,0
2014-10-16,dainva,YSB Cancel Save,0,0,0,0,0,0,2176,23962,6050,32188,0,0,0,0,0
2014-10-16,dainva,YSB Managed Accounts,0,0,0,0,0,0,2176,23962,6050,32188,0,0,0,0,0
2014-10-16,dainva,YSB Outbound,0,0,0,0,0,0,2176,23962,6050,32188,0,0,0,0,0
2014-10-16,dainva,375,1,974,53,974,53,9,1140,23962,6050,32188,0,0,2,241.5,464
2014-10-16,dainva,503,0,0,0,0,0,0,1104,20239,1715,23058,0,0,0,0,0
2014-10-16,dainva,YSB MerchantSolution,2,432.5,106.5,865,213,18,1080,23962,6050,32188,0,1,1,11,11
2014-10-16,azmathm,YSB Cancel Save,0,0,0,0,0,0,0,11166,704,11870,0,0,0,0,0
2014-10-16,azmathm,YSB Managed Accounts,0,0,0,0,0,0,0,11166,704,11870,0,0,0,0,0
2014-10-16,azmathm,YSB Outbound,0,0,0,0,0,0,0,11166,704,11870,0,0,0,0,0
2014-10-16,azmathm,YSB MerchantSolution,0,0,0,0,0,0,0,11166,704,11870,0,0,0,0,0
2014-10-16,azmathm,375,0,0,0,0,0,0,0,11166,704,11870,0,0,0,0,0
2014-10-16,ramzay,YSB T3 Billing,0,0,0,0,0,0,1353,49680,6720,57753,0,0,0,0,0
2014-10-16,ramzay,YSM Tier 3 Small Biz,7,184,0,1288,0,65,0,49680,6720,57753,0,0,0,0,0
2014-10-16,dilipd,YSB T3 Billing,0,0,0,0,0,0,1078,37205,5181,43464,0,0,0,0,0
2014-10-16,dilipd,YSM Tier 3 Small Biz,5,212.8000031,0,1064,0,11,3,37205,5181,43464,0,0,0,0,0
2014-10-16,bhuvanes,YSB Managed Accounts,0,0,0,0,0,0,1018,4888,901,6807,0,0,0,0,0
2014-10-16,bhuvanes,YSB Cancel Save,0,0,0,0,0,0,8919,22131,1379,32429,0,0,0,0,0
2014-10-16,bhuvanes,VHT MS Tech,0,0,0,0,0,0,7901,17243,478,25622,0,0,0,0,0
2014-10-16,bhuvanes,YSB Outbound,0,0,0,0,0,0,8919,22131,1379,32429,0,0,0,0,0
2014-10-16,bhuvanes,375,2,2092,1.5,4184,63,20,4652,22131,1379,32429,0,0,3,1400.666626,3937
2014-10-16,bhuvanes,503,0,0,0,0,0,0,8919,13788,1376,24083,0,0,0,0,0
2014-10-16,bhuvanes,YSB MerchantSolution,3,367.6666565,253.6666718,1103,761,22,7033,22131,1379,32429,0,0,2,499.5,981
2014-10-16,sushimd,YSB Cancel Save,2,787,250,1574,500,40,5922,12186,10949,31171,0,0,1,197,197
2014-10-16,sushimd,YSB Managed Accounts,1,139,189,139,189,13,7695,12186,10949,31171,0,0,0,0,0
2014-10-16,sushimd,YSB Outbound,0,0,0,0,0,0,8036,12186,10949,31171,0,0,0,0,0
2014-10-16,sushimd,375,2,611.5,4.5,1223,9,39,6765,12186,10949,31171,0,1,1,41,41
2014-10-16,sushimd,503,0,0,0,0,0,0,8036,12186,10949,31171,0,0,0,0,0
2014-10-16,sushimd,YSB MerchantSolution,5,611.7999878,113.5999985,3059,568,76,4333,12186,10949,31171,0,0,3,457.6666565,1274
2014-10-16,yamuna,YSB T3 Billing,2,245.5,22,491,44,20,4572,23965,4557,33649,0,0,0,0,0
2014-10-16,yamuna,YSM Tier 3 Small Biz,11,408.7272644,0.545454562,4496,6,52,573,23965,4557,33649,0,0,0,0,0
2014-10-16,bharath1,YSB Cancel Save,0,0,0,0,0,0,13331,9266,9334,31931,0,0,0,0,0
2014-10-16,bharath1,YSB Managed Accounts,0,0,0,0,0,0,13331,9266,9334,31931,0,0,0,0,0
2014-10-16,bharath1,YSB Outbound,0,0,0,0,0,0,13331,9266,9334,31931,0,0,0,0,0
2014-10-16,bharath1,375,3,463.3333435,183.3333282,1390,550,21,11370,9266,9334,31931,0,0,0,0,0
2014-10-16,bharath1,503,0,0,0,0,0,0,13331,9266,9334,31931,0,0,0,0,0
2014-10-16,bharath1,YSB MerchantSolution,12,706.5,193.5,8478,2322,109,2422,9266,9334,31931,0,1,4,416.5,1666
2014-10-16,ashishk1,YSB Cancel Save,1,930,171,930,171,8,15679,3892,10535,31215,0,0,0,0,0
2014-10-16,ashishk1,YSB Managed Accounts,1,286,282,286,282,10,16210,3892,10535,31215,0,0,1,608,608
2014-10-16,ashishk1,YSB Outbound,0,0,0,0,0,0,16788,3892,10535,31215,0,0,0,0,0
2014-10-16,ashishk1,375,4,878.75,124.25,3515,497,26,12750,3892,10535,31215,0,0,2,112,224
2014-10-16,ashishk1,503,1,139,114,139,114,12,16523,3892,10535,31215,0,0,0,0,0
2014-10-16,ashishk1,YSB MerchantSolution,9,809.666687,159.3333282,7287,1434,105,7962,3892,10535,31215,0,1,5,228.1999969,1141
2014-10-16,maryjert,YSB Cancel Save,1,885,88,885,88,11,10357,3604,6476,21421,0,0,0,0,0
2014-10-16,maryjert,YSB Managed Accounts,0,0,0,0,0,0,11341,3604,6476,21421,0,0,0,0,0
2014-10-16,maryjert,YSB Outbound,0,0,0,0,0,0,11341,3604,6476,21421,0,0,0,0,0
2014-10-16,maryjert,YSB MerchantSolution,7,915.1428833,164.4285736,6406,1151,63,3721,3604,6476,21421,0,0,1,133,133
2014-10-16,maryjert,375,4,375.5,210.75,1502,843,43,8953,3604,6476,21421,0,0,1,216,216
2014-10-16,arunya,YSB Cancel Save,0,0,0,0,0,0,8496,12127,11775,32398,0,0,0,0,0
2014-10-16,arunya,YSB Managed Accounts,1,390,178,390,178,3,7925,12127,11775,32398,0,0,1,561,561
2014-10-16,arunya,YSB Outbound,0,0,0,0,0,0,8496,12127,11775,32398,0,0,0,0,0
2014-10-16,arunya,375,2,122.5,50,245,100,14,8137,12127,11775,32398,0,0,0,0,0
2014-10-16,arunya,503,0,0,0,0,0,0,8496,12127,11775,32398,0,0,0,0,0
2014-10-16,arunya,YSB MerchantSolution,8,587.375,118.625,4699,949,63,2785,12127,11775,32398,0,1,7,296.8571472,2078
2014-10-16,haritas,YSB Cancel Save,0,0,0,0,0,0,0,8658,3553,12211,0,0,0,0,0
2014-10-16,haritas,YSB Managed Accounts,0,0,0,0,0,0,0,8658,3553,12211,0,0,0,0,0
2014-10-16,haritas,YSB Outbound,0,0,0,0,0,0,0,8658,3553,12211,0,0,0,0,0
2014-10-16,haritas,YSB MerchantSolution,0,0,0,0,0,0,0,8658,3553,12211,0,0,0,0,0
2014-10-16,haritas,375,0,0,0,0,0,0,0,8658,3553,12211,0,0,0,0,0
2014-10-16,sanjanak,YSB Cancel Save,0,0,0,0,0,0,12380,18669,2310,33359,0,0,0,0,0
2014-10-16,sanjanak,YSB Managed Accounts,0,0,0,0,0,0,12380,18669,2310,33359,0,0,0,0,0
2014-10-16,sanjanak,YSB Outbound,0,0,0,0,0,0,12380,18669,2310,33359,0,0,0,0,0
2014-10-16,sanjanak,YSB MerchantSolution,2,1586,136,3172,272,10,8926,18669,2310,33359,0,0,2,358,716
2014-10-16,sanjanak,375,5,756.4000244,255.3999939,3782,1277,43,7278,18669,2310,33359,0,0,4,777,3108
2014-10-16,sunilrd,YSB Cancel Save,0,0,0,0,0,0,529,33651,0,34180,0,0,0,0,0
2014-10-16,sunilrd,YSB Managed Accounts,0,0,0,0,0,0,529,33651,0,34180,0,0,0,0,0
2014-10-16,sunilrd,YSB Outbound,0,0,0,0,0,0,529,33651,0,34180,0,0,0,0,0
2014-10-16,sunilrd,375,0,0,0,0,0,0,529,33651,0,34180,0,0,0,0,0
2014-10-16,sunilrd,503,0,0,0,0,0,0,529,25000,0,25529,0,0,0,0,0
2014-10-16,sunilrd,YSB MerchantSolution,1,298,225,298,225,6,0,33651,0,34180,0,0,0,0,0
2014-10-16,eshanan,YSB T3 Billing,0,0,0,0,0,15,3340,16674,22405,42434,0,0,0,0,0
2014-10-16,eshanan,YSM Tier 3 Small Biz,14,233.6428528,0,3271,0,69,15,16674,22405,42434,0,0,0,0,0
2014-10-16,thahasee,YSB Cancel Save,0,0,0,0,0,0,5047,26242,1727,33016,0,0,0,0,0
2014-10-16,thahasee,YSB Managed Accounts,0,0,0,0,0,0,5047,26242,1727,33016,0,0,0,0,0
2014-10-16,thahasee,YSB Outbound,0,0,0,0,0,0,5047,26242,1727,33016,0,0,0,0,0
2014-10-16,thahasee,375,2,386,184.5,772,369,17,3889,26242,1727,33016,0,0,1,177,177
2014-10-16,thahasee,503,0,0,0,0,0,0,5047,26242,1727,33016,0,0,0,0,0
2014-10-16,thahasee,YSB MerchantSolution,2,1464.5,381,2929,762,21,1335,26242,1727,33016,0,0,0,0,0
2014-10-16,jaditya,YSB Cancel Save,0,0,0,0,0,0,5457,10954,832,17243,0,0,0,0,0
2014-10-16,jaditya,YSB Managed Accounts,0,0,0,0,0,0,5457,10954,832,17243,0,0,0,0,0
2014-10-16,jaditya,YSB Outbound,0,0,0,0,0,0,5457,10954,832,17243,0,0,0,0,0
2014-10-16,jaditya,375,0,0,0,0,0,0,5457,10954,832,17243,0,0,0,0,0
2014-10-16,jaditya,503,0,0,0,0,0,0,0,2671,0,2671,0,0,0,0,0
2014-10-16,jaditya,YSB MerchantSolution,1,4473,271,4473,271,7,706,10954,832,17243,0,0,1,706,706
2014-10-16,suganyab,YSB Cancel Save,0,0,0,0,0,0,7823,16447,8799,33069,0,0,0,0,0
2014-10-16,suganyab,YSB Managed Accounts,0,0,0,0,0,0,7823,16447,8799,33069,0,0,0,0,0
2014-10-16,suganyab,YSB Outbound,0,0,0,0,0,0,7823,16447,8799,33069,0,0,0,0,0
2014-10-16,suganyab,375,3,1292.666626,122.3333359,3878,367,39,3539,16447,8799,33069,0,0,5,514,2528
2014-10-16,suganyab,503,0,0,0,0,0,0,7823,15039,1852,24714,0,0,0,0,0
2014-10-16,suganyab,YSB MerchantSolution,2,502,112.5,1004,225,19,6575,16447,8799,33069,0,0,1,569,569
2014-10-16,amreenb,YSB Cancel Save,1,221,3,221,3,7,11866,8608,10090,30795,0,0,1,480,480
2014-10-16,amreenb,YSB Managed Accounts,4,387.5,83.25,1550,333,41,10173,8608,10090,30795,0,0,1,215,215
2014-10-16,amreenb,YSB Outbound,0,0,0,0,0,0,12097,8608,10090,30795,0,0,0,0,0
2014-10-16,amreenb,YSB MerchantSolution,7,615.4285889,63.2857132,4308,443,58,7288,8608,10090,30795,0,0,4,502.5,2010
2014-10-16,amreenb,375,2,569.5,21.5,1139,43,12,10903,8608,10090,30795,0,0,1,253,253
2014-10-16,lohitv,YSB Cancel Save,0,0,0,0,0,0,5519,25668,2055,33242,0,0,0,0,0
2014-10-16,lohitv,YSB Managed Accounts,1,469,211,469,211,2,4837,25668,2055,33242,0,0,1,566,566
2014-10-16,lohitv,YSB Outbound,0,0,0,0,0,0,5519,25668,2055,33242,0,0,0,0,0
2014-10-16,lohitv,375,0,0,0,0,0,0,5519,25668,2055,33242,0,0,0,0,0
2014-10-16,lohitv,503,0,0,0,0,0,0,5519,25668,2055,33242,0,0,0,0,0
2014-10-16,lohitv,YSB MerchantSolution,3,1232,114,3696,342,18,1463,25668,2055,33242,0,0,1,215,215
2014-10-16,shirink,YSB Cancel Save,0,0,0,0,0,0,592,4156,6612,11360,0,0,0,0,0
2014-10-16,shirink,YSB Managed Accounts,0,0,0,0,0,0,592,4156,6612,11360,0,0,0,0,0
2014-10-16,shirink,YSB Outbound,0,0,0,0,0,0,592,4156,6612,11360,0,0,0,0,0
2014-10-16,shirink,YSB MerchantSolution,1,323,487,0,200,0,392,4156,6612,11360,0,0,1,282,0
2014-10-16,shirink,375,1,208,172,208,172,6,206,4156,6612,11360,0,1,1,8,8
2014-10-16,shafath,YSB Cancel Save,0,0,0,0,0,0,0,29038,0,29038,0,0,0,0,0
2014-10-16,shafath,YSB Managed Accounts,0,0,0,0,0,0,0,29038,0,29038,0,0,0,0,0
2014-10-16,shafath,YSB Outbound,0,0,0,0,0,0,0,29038,0,29038,0,0,0,0,0
2014-10-16,shafath,375,0,0,0,0,0,0,0,29038,0,29038,0,0,0,0,0
2014-10-16,shafath,503,0,0,0,0,0,0,0,20100,0,20100,0,0,0,0,0
2014-10-16,shafath,YSB MerchantSolution,0,0,0,0,0,0,0,29038,0,29038,0,0,0,0,0
2014-10-16,smithmat,YSB Web Hosting Tech,0,0,0,0,0,0,15670,13035,3459,32164,0,0,0,0,0
2014-10-16,smithmat,YSB Cancel Save,0,0,0,0,2,0,15668,13035,3459,32164,0,0,0,0,0
2014-10-16,smithmat,YSB Managed Accounts,1,684,3,684,3,3,14980,13035,3459,32164,0,0,2,304.5,278
2014-10-16,smithmat,YSB Outbound,0,0,0,0,0,0,15670,13035,3459,32164,0,0,0,0,0
2014-10-16,smithmat,375,6,914.333313,32.16666794,5486,193,47,9944,13035,3459,32164,0,1,2,86,172
2014-10-16,smithmat,YSB Billing,0,0,0,0,0,0,2916,4935,1395,9246,0,0,0,0,0
2014-10-16,smithmat,YSB MerchantSolution,8,880.25,125.875,7042,1007,57,7564,13035,3459,32164,0,0,5,320.6000061,1519
2014-10-16,smithmat,503,0,0,0,0,0,0,2916,4935,1395,9246,0,0,0,0,0
2014-10-16,stevdiaz,YSB Web Hosting Tech,0,0,0,0,0,0,9234,11912,5776,26922,0,0,0,0,0
2014-10-16,stevdiaz,YSB Cancel Save,4,1154.75,63.75,4619,255,29,5178,14544,8303,32928,0,0,3,267,433
2014-10-16,stevdiaz,YSB Managed Accounts,0,0,0,0,0,0,10081,14544,8303,32928,0,0,0,0,0
2014-10-16,stevdiaz,YSB Outbound,0,0,0,0,0,0,10081,14544,8303,32928,0,0,0,0,0
2014-10-16,stevdiaz,375,3,1092,102.6666641,3276,308,29,6468,14544,8303,32928,0,0,1,314,314
2014-10-16,stevdiaz,YSB Billing,0,0,0,0,0,0,9234,11912,5776,26922,0,0,0,0,0
2014-10-16,stevdiaz,YSB MerchantSolution,2,510,116.5,1020,233,24,8804,14544,8303,32928,0,0,0,0,0
2014-10-16,stevdiaz,503,0,0,0,0,0,0,10081,14544,8303,32928,0,0,0,0,0
2014-10-16,duyckl,YSB Web Hosting Tech,0,0,0,0,0,0,5816,1433,1994,9243,0,0,0,0,0
2014-10-16,duyckl,YSB Cancel Save,1,209,40,209,40,14,17779,6190,7902,32134,0,0,2,201.5,230
2014-10-16,duyckl,YSB Managed Accounts,2,179.5,43.5,359,87,9,17587,6190,7902,32134,0,0,1,491,491
