Calendar Date,Week End Date,YYYY Mm,Queue,Vendor Location Detail,Agent Name,CSR Completed In Service Level,CSR Completed Out Of Service Level,CSR Complete Total,CSR Escalation,CSR Redirect Total,EPH Count,EPH Time,EPH,MSG Age
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,0,10,10,0,1,10,6319,6,21071
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,1,26,27,0,0,27,25748,4,59962
2014-09-10,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,thahasee,2,1,3,0,0,3,9001,1,4220
2014-09-10,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,22,12,34,0,0,,,,56892
2014-09-10,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,10,50,60,1,2,,,,231460
2014-09-10,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,4,0,4,0,0,,,,1916
2014-09-10,2014-09-13,2014-09,SMB-Localworks-Tech-phone-FL,SMB - Agents,thahasee,1,0,1,1,0,,,,18
2014-09-10,2014-09-13,2014-09,SMB-Management-Tech-ET,SMB - Agents,ancilava,1,0,1,0,0,1,130,28,0
2014-09-10,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,64,56,44
2014-09-10,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,232,16,0
2014-09-10,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,2,0,2,1,1,2,1759,4,59
2014-09-10,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,4,0,4,0,1,4,2931,5,576
2014-09-10,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,1,148,24,58
2014-09-10,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,2,2064,3,687
2014-09-10,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,6,5,11,0,3,12,18291,2,39612
2014-09-10,2014-09-13,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,20,180,180
2014-09-10,2014-09-13,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,162,22,122
2014-09-10,2014-09-13,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,23,157,49
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,0,1,1,0,0,2,497,7,4914
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,19,0,19,0,0,19,17489,4,14977
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,23,2,25,1,1,25,9712,9,23457
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,22,1,23,0,0,25,16597,5,23389
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,25,19,44,1,0,44,27038,6,52869
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,48,5,53,3,1,53,29870,6,61315
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,5,5,10,0,0,10,5145,7,12293
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,35,7,42,0,0,42,23222,7,45193
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,12,10,22,0,0,22,15918,5,24456
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,17,8,25,0,0,26,24593,4,30270
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,26,7,33,0,0,31,26062,5,31218
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,5,8843,2,4028
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,20,0,20,0,1,20,23166,3,22430
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,5,226,48,405
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,21,6,27,1,0,35,20808,5,29784
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,raghavsa,5,0,5,0,0,5,3947,5,5505
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,15,7,22,1,0,22,16769,5,26205
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,22,0,22,0,0,25,9339,8,22582
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,20,6,26,0,0,25,17013,6,29522
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,16,1,17,1,0,20,26271,2,25718
2014-09-10,2014-09-13,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,7,0,7,0,0,,,,2860
2014-09-10,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,deenavb,1,0,1,1,0,,,,20
2014-09-11,2014-09-13,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,20,180,43
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,14,0,14,0,0,14,10976,5,14617
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,17,0,17,0,1,17,7392,8,8502
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,1,283,13,820
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,18,0,18,0,0,19,14482,4,9039
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,5,24,150,918
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,34,106,2
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sindhupk,6,0,6,0,0,8,1466,15,5344
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,19,189,619
2014-09-11,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,13,0,13,0,0,13,15036,3,7342
2014-09-11,2014-09-13,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,1,9,10,0,0,12,9270,4,32430
2014-09-11,2014-09-13,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,205,18,95
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,20,1,21,0,1,20,22802,3,18522
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,2,13,15,0,1,15,5440,10,26929
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,32,0,32,1,1,32,19773,6,25730
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,0,12,12,0,0,12,4637,9,22878
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,3,0,3,0,0,3,979,11,2445
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jitender,17,0,17,0,0,17,2518,24,11856
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,4,0,4,0,0,4,2676,5,378
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,4,12,16,0,3,15,5731,10,28743
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,25,0,25,0,0,24,24775,4,15327
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,suganyab,3,0,3,0,0,3,21533,1,933
2014-09-11,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,8,2,10,0,1,10,2361,15,17482
2014-09-11,2014-09-13,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,abduljab,2,0,2,0,0,2,67,107,1547
2014-09-11,2014-09-13,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,dilipd,1,0,1,0,0,1,102,35,1302
2014-09-11,2014-09-13,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,lohitv,0,2,2,0,0,2,354,20,4292
2014-09-11,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,28,5,33,0,1,,,,23868
2014-09-11,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,34,9,43,0,0,,,,79255
2014-09-11,2014-09-13,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,0,5,5,1,0,,,,56087
2014-09-11,2014-09-13,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,haritas,3,5,8,0,0,,,,35005
2014-09-11,2014-09-13,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,lohitv,3,6,9,0,0,,,,37408
2014-09-11,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,2,0,2,2,0,1,88,82,0
2014-09-11,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,570,13,122
2014-09-11,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,1,0,1,0,1,1,89,40,5
2014-09-11,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,6638,1,172
2014-09-11,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,4,0,4,0,0,4,14162,1,1879
2014-09-11,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,thahasee,1,0,1,1,0,1,2237,2,88
2014-09-11,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,8,9,17,0,5,16,9743,6,50496
2014-09-11,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,1537,2,11
2014-09-11,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sanjanak,3,0,3,0,0,3,618,17,192
2014-09-11,2014-09-13,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,ashishk1,3,0,3,0,0,3,1488,7,1293
2014-09-11,2014-09-13,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,1,3,4,0,0,4,732,20,7080
2014-09-11,2014-09-13,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,63,57,690
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,0,1,1,0,0,1,54,67,3825
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,8,0,8,0,0,8,14425,2,1363
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,27,0,27,1,0,27,13893,7,9856
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,17,0,17,0,0,17,9019,7,2170
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,12,0,12,0,0,12,7474,6,6146
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,30,0,30,0,0,32,27239,4,19426
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,,,,342
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,10,0,10,0,0,10,5715,6,2912
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,7,0,7,0,0,9,3550,7,331
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,10,0,10,0,1,12,17025,2,2714
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sanjanak,4,0,4,0,0,5,14972,1,524
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,7,1,8,0,0,7,2287,13,7071
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,11,0,11,0,0,11,183,216,1863
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,5,0,5,0,0,9,4047,4,2940
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,12,0,12,0,0,12,13884,3,1650
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,2,0,2,0,0,1,5495,1,171
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Escalation Team,dilipd,0,1,1,0,0,1,9486,0,7215
2014-09-11,2014-09-13,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,0,2,2,0,0,,,,19637
2014-09-11,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,jaditya,1,0,1,0,0,,,,28
2014-09-11,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,suganyab,2,0,2,2,0,,,,145
2014-09-12,2014-09-13,2014-09,SMB-BangaloreEscalations-Tech-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,23,157,143
2014-09-12,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,0,3,3,0,0,5,2143,5,5138
2014-09-12,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,12,0,12,0,0,12,7476,6,8524
2014-09-12,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,5,1089,17,2513
2014-09-12,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,1,0,1,0,0,3,6204,1,994
2014-09-12,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sindhupk,5,0,5,0,0,5,3483,5,5979
2014-09-12,2014-09-13,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,0,1,1,0,0,1,745,5,5356
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,3,0,3,0,0,3,240,45,1145
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ancilava,8,0,8,0,0,9,4219,7,6991
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,3,0,3,0,0,3,883,12,3614
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jaditya,6,0,6,0,0,6,16780,1,6440
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,7,0,7,0,0,7,3400,7,7208
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,10,0,10,0,0,10,6286,6,8126
2014-09-12,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,23,6,29,0,1,32,9028,12,32168
2014-09-12,2014-09-13,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,40,90,891
2014-09-12,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,23,0,23,0,0,,,,9928
2014-09-12,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,6,1,7,0,0,,,,9472
2014-09-12,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,11,0,11,0,0,,,,2896
2014-09-12,2014-09-13,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,,,,42
2014-09-12,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,7,0,7,2,0,7,7538,3,361
2014-09-12,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,4,10298,1,2411
2014-09-12,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,942,4,38
2014-09-12,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,8,0,8,0,0,8,10256,3,6131
2014-09-12,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,6,0,6,0,4,5,552,39,4584
2014-09-12,2014-09-13,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,3,74580,0,989
2014-09-12,2014-09-13,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,3,1389,8,2347
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,2,3,5,0,0,6,2371,8,8815
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,5,0,5,0,0,5,4435,4,604
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,6,5,11,0,1,11,5872,7,13126
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,19,3,22,1,0,24,13655,6,19555
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,11,0,11,0,0,12,11023,4,10397
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,8,0,8,0,0,9,12781,2,7692
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,15,0,15,0,0,15,14064,4,13438
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,12,0,12,1,0,12,5639,8,9645
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,22,0,22,1,1,22,29296,3,18722
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,3,0,3,0,0,3,3526,3,2351
2014-09-12,2014-09-13,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,5,0,5,0,0,,,,2194
2014-09-12,2014-09-13,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,jaditya,1,0,1,1,0,,,,27
2014-09-13,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,6,2,8,0,0,9,2920,10,8122
2014-09-13,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,13,1,14,0,0,14,8390,6,8179
2014-09-13,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,19,1,20,0,0,20,10446,7,20328
2014-09-13,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,2,0,2,0,2,3,251,29,1933
2014-09-13,2014-09-13,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,2,0,2,0,0,2,1274,6,2004
2014-09-13,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,0,6,6,0,1,6,4005,5,9170
2014-09-13,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,0,3,3,0,0,4,4330,2,5378
2014-09-13,2014-09-13,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,0,6,6,0,0,6,3928,5,12169
2014-09-13,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,19,10,29,0,3,,,,35952
2014-09-13,2014-09-13,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,,,,26
2014-09-13,2014-09-13,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,,,,6156
2014-09-13,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,3,0,3,0,0,3,4749,2,688
2014-09-13,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,6,10791,1,2895
2014-09-13,2014-09-13,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,7,0,7,1,2,7,14204,2,3177
2014-09-13,2014-09-13,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,dainva,0,1,1,0,0,1,889,4,5800
2014-09-13,2014-09-13,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,2,0,2,0,2,3,150,48,2045
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,1,30,31,0,1,31,14597,8,55336
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,0,10,10,0,0,10,6775,5,18933
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,18,10,28,0,0,28,27318,4,43593
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,3,6,9,0,0,10,4053,8,12656
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,1,4,5,0,0,5,4106,4,7404
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,0,22,22,0,0,22,15623,5,38775
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,15,3,18,0,0,18,19388,3,24969
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,14,8,22,1,0,24,13204,6,30357
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,0,5,5,0,0,5,3265,6,8983
2014-09-13,2014-09-13,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,25,0,25,0,0,26,23338,4,33953
2014-09-14,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,5,0,5,0,0,5,3060,6,1826
2014-09-14,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,4,212,68,547
2014-09-14,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,5,0,5,0,0,5,2264,8,1202
2014-09-14,2014-09-20,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,1,1,2,0,0,2,42,171,3843
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,20,32,52,0,6,52,30409,6,96389
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,15,0,15,0,1,15,3758,14,9292
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,10,25,35,0,1,35,22490,6,70060
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,8,0,8,0,0,8,3345,9,3957
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,19,2,21,1,0,21,13065,6,15134
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,haritas,12,2,14,0,1,15,930,54,11800
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,1,1,2,0,0,3,72,100,1743
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,maryjert,2,0,2,0,1,2,1936,4,843
2014-09-14,2014-09-20,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,0,18,18,0,2,18,12636,5,38236
2014-09-14,2014-09-20,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,12,10,22,0,0,,,,27791
2014-09-14,2014-09-20,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,8,9,17,0,0,,,,24092
2014-09-14,2014-09-20,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,24,150,16
2014-09-14,2014-09-20,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,3,0,3,0,1,4,2880,4,443
2014-09-14,2014-09-20,2014-09,SMB-MerchantSolutions-Tech-phone-ET,SMB - Agents,arunya,0,1,1,0,0,,,,2919
2014-09-14,2014-09-20,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,lohitv,3,1,4,0,0,4,439,33,4541
2014-09-14,2014-09-20,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,lohitv,0,1,1,0,0,1,172,21,2798
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,29,0,29,0,0,29,20624,5,18365
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,27,0,27,0,0,26,17644,6,16421
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,21,0,21,1,0,21,17754,4,19469
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,39,0,39,1,0,39,22219,6,11799
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,26,1,27,0,2,31,25681,4,16467
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,22,5,27,1,0,27,27604,4,37864
2014-09-14,2014-09-20,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,arunya,1,0,1,0,0,,,,2
2014-09-15,2014-09-20,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,35,103,146
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,amreenb,4,0,4,0,0,4,11126,1,1069
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,59,61,68
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arunya,17,0,17,0,0,16,10555,6,9427
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ashishk1,1,0,1,0,0,1,650,6,222
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bharath1,6,0,6,0,0,6,3658,6,1744
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,eshanan,1,0,1,0,0,1,8419,0,215
2014-09-15,2014-09-20,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,7985,0,325
