Calendar Date,Week End Date,YYYY Mm,Queue,Vendor Location Detail,Agent Name,CSR Completed In Service Level,CSR Completed Out Of Service Level,CSR Complete Total,CSR Escalation,CSR Redirect Total,EPH Count,EPH Time,EPH,MSG Age
9/9/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-phone-FL,SMB - Agents,arunya,1,0,1,0,0,,,,1
9/9/2014,9/13/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,deenavb,1,0,1,1,0,,,,158
9/9/2014,9/13/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,sanjanak,1,0,1,1,0,,,,10
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-ET,SMB - Agents,azmathm,1,0,1,1,0,1,77,47,148
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,23,157,3
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,21,2,23,0,0,22,"13,689",6,"25,136"
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,8,0,8,0,0,8,"2,435",12,"1,903"
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,10,1,11,0,1,14,"8,233",5,"11,434"
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,2,0,2,0,0,2,494,15,103
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,17,212,130
9/10/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,2,575,13,606
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,1,0,1,0,0,2,"1,436",3,107
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,44,10,54,0,16,58,"12,237",16,"48,138"
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jaditya,4,6,10,0,0,10,"25,661",1,"15,032"
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,50,144,321
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,raghavsa,0,5,5,0,0,5,"1,707",11,"10,749"
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,1,9,10,0,1,10,"21,669",2,"14,702"
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,0,10,10,0,1,10,"6,319",6,"21,071"
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,1,26,27,0,0,27,"25,748",4,"59,962"
9/10/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,thahasee,2,1,3,0,0,3,"9,001",1,"4,220"
9/10/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,22,12,34,0,0,,,,"56,892"
9/10/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,10,50,60,1,2,,,,"231,460"
9/10/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,4,0,4,0,0,,,,"1,916"
9/10/2014,9/13/2014,2014-09,SMB-Localworks-Tech-phone-FL,SMB - Agents,thahasee,1,0,1,1,0,,,,18
9/10/2014,9/13/2014,2014-09,SMB-Management-Tech-ET,SMB - Agents,ancilava,1,0,1,0,0,1,130,28,0
9/10/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,arifha,1,0,1,0,0,1,64,56,44
9/10/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,232,16,0
9/10/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,deenavb,2,0,2,1,1,2,"1,759",4,59
9/10/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,4,0,4,0,1,4,"2,931",5,576
9/10/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sindhupk,1,0,1,0,0,1,148,24,58
9/10/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,2,0,2,0,0,2,"2,064",3,687
9/10/2014,9/13/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,6,5,11,0,3,12,"18,291",2,"39,612"
9/10/2014,9/13/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,20,180,180
9/10/2014,9/13/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,162,22,122
9/10/2014,9/13/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,23,157,49
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,0,1,1,0,0,2,497,7,"4,914"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,19,0,19,0,0,19,"17,489",4,"14,977"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,23,2,25,1,1,25,"9,712",9,"23,457"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arifha,22,1,23,0,0,25,"16,597",5,"23,389"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,25,19,44,1,0,44,"27,038",6,"52,869"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,48,5,53,3,1,53,"29,870",6,"61,315"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,5,5,10,0,0,10,"5,145",7,"12,293"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,35,7,42,0,0,42,"23,222",7,"45,193"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,12,10,22,0,0,22,"15,918",5,"24,456"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,17,8,25,0,0,26,"24,593",4,"30,270"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,26,7,33,0,0,31,"26,062",5,"31,218"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,5,"8,843",2,"4,028"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,20,0,20,0,1,20,"23,166",3,"22,430"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,3,0,3,0,0,5,226,48,405
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,21,6,27,1,0,35,"20,808",5,"29,784"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,raghavsa,5,0,5,0,0,5,"3,947",5,"5,505"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,15,7,22,1,0,22,"16,769",5,"26,205"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,22,0,22,0,0,25,"9,339",8,"22,582"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,20,6,26,0,0,25,"17,013",6,"29,522"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,16,1,17,1,0,20,"26,271",2,"25,718"
9/10/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,7,0,7,0,0,,,,"2,860"
9/10/2014,9/13/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,deenavb,1,0,1,1,0,,,,20
9/11/2014,9/13/2014,2014-09,SMB-BillingEscalations-Billing-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,20,180,43
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,14,0,14,0,0,14,"10,976",5,"14,617"
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,bhuvanes,17,0,17,0,1,17,"7,392",8,"8,502"
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,1,283,13,820
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,18,0,18,0,0,19,"14,482",4,"9,039"
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,5,24,150,918
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,34,106,2
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sindhupk,6,0,6,0,0,8,"1,466",15,"5,344"
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,1,19,189,619
9/11/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,13,0,13,0,0,13,"15,036",3,"7,342"
9/11/2014,9/13/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,1,9,10,0,0,12,"9,270",4,"32,430"
9/11/2014,9/13/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,205,18,95
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,20,1,21,0,1,20,"22,802",3,"18,522"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,2,13,15,0,1,15,"5,440",10,"26,929"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,32,0,32,1,1,32,"19,773",6,"25,730"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,0,12,12,0,0,12,"4,637",9,"22,878"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,3,0,3,0,0,3,979,11,"2,445"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jitender,17,0,17,0,0,17,"2,518",24,"11,856"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,4,0,4,0,0,4,"2,676",5,378
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shafath,4,12,16,0,3,15,"5,731",10,"28,743"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,25,0,25,0,0,24,"24,775",4,"15,327"
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,suganyab,3,0,3,0,0,3,"21,533",1,933
9/11/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,8,2,10,0,1,10,"2,361",15,"17,482"
9/11/2014,9/13/2014,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,abduljab,2,0,2,0,0,2,67,107,"1,547"
9/11/2014,9/13/2014,2014-09,SMB-EscalationTeam-Tech-ET,SMB - Escalation Team,dilipd,1,0,1,0,0,1,102,35,"1,302"
9/11/2014,9/13/2014,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,lohitv,0,2,2,0,0,2,354,20,"4,292"
9/11/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,28,5,33,0,1,,,,"23,868"
9/11/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,lohitv,34,9,43,0,0,,,,"79,255"
9/11/2014,9/13/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,0,5,5,1,0,,,,"56,087"
9/11/2014,9/13/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,haritas,3,5,8,0,0,,,,"35,005"
9/11/2014,9/13/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,lohitv,3,6,9,0,0,,,,"37,408"
9/11/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,2,0,2,2,0,1,88,82,0
9/11/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,lohitv,2,0,2,0,0,2,570,13,122
9/11/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,1,0,1,0,1,1,89,40,5
9/11/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,"6,638",1,172
9/11/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,4,0,4,0,0,4,"14,162",1,"1,879"
9/11/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,thahasee,1,0,1,1,0,1,"2,237",2,88
9/11/2014,9/13/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,8,9,17,0,5,16,"9,743",6,"50,496"
9/11/2014,9/13/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,lohitv,1,0,1,0,0,1,"1,537",2,11
9/11/2014,9/13/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,sanjanak,3,0,3,0,0,3,618,17,192
9/11/2014,9/13/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,ashishk1,3,0,3,0,0,3,"1,488",7,"1,293"
9/11/2014,9/13/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,1,3,4,0,0,4,732,20,"7,080"
9/11/2014,9/13/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,1,63,57,690
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,0,1,1,0,0,1,54,67,"3,825"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,8,0,8,0,0,8,"14,425",2,"1,363"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,27,0,27,1,0,27,"13,893",7,"9,856"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ashishk1,17,0,17,0,0,17,"9,019",7,"2,170"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,12,0,12,0,0,12,"7,474",6,"6,146"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,30,0,30,0,0,32,"27,239",4,"19,426"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,deenavb,1,0,1,0,0,,,,342
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,10,0,10,0,0,10,"5,715",6,"2,912"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,lohitv,7,0,7,0,0,9,"3,550",7,331
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,10,0,10,0,1,12,"17,025",2,"2,714"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sanjanak,4,0,4,0,0,5,"14,972",1,524
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,7,1,8,0,0,7,"2,287",13,"7,071"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,11,0,11,0,0,11,183,216,"1,863"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,5,0,5,0,0,9,"4,047",4,"2,940"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,12,0,12,0,0,12,"13,884",3,"1,650"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,2,0,2,0,0,1,"5,495",1,171
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Escalation Team,dilipd,0,1,1,0,0,1,"9,486",0,"7,215"
9/11/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,0,2,2,0,0,,,,"19,637"
9/11/2014,9/13/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,jaditya,1,0,1,0,0,,,,28
9/11/2014,9/13/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,suganyab,2,0,2,2,0,,,,145
9/12/2014,9/13/2014,2014-09,SMB-BangaloreEscalations-Tech-ET,SMB - Escalation Team,abduljab,1,0,1,0,0,1,23,157,143
9/12/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,0,3,3,0,0,5,"2,143",5,"5,138"
9/12/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,12,0,12,0,0,12,"7,476",6,"8,524"
9/12/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,5,0,5,0,0,5,"1,089",17,"2,513"
9/12/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,1,0,1,0,0,3,"6,204",1,994
9/12/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sindhupk,5,0,5,0,0,5,"3,483",5,"5,979"
9/12/2014,9/13/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,jitender,0,1,1,0,0,1,745,5,"5,356"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,amreenb,3,0,3,0,0,3,240,45,"1,145"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ancilava,8,0,8,0,0,9,"4,219",7,"6,991"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bhuvanes,3,0,3,0,0,3,883,12,"3,614"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,jaditya,6,0,6,0,0,6,"16,780",1,"6,440"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sanjanak,7,0,7,0,0,7,"3,400",7,"7,208"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,10,0,10,0,0,10,"6,286",6,"8,126"
9/12/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,23,6,29,0,1,32,"9,028",12,"32,168"
9/12/2014,9/13/2014,2014-09,SMB-LocalBasic-Tech-FL,SMB - Agents,dainva,1,0,1,0,0,1,40,90,891
9/12/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,dainva,23,0,23,0,0,,,,"9,928"
9/12/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,6,1,7,0,0,,,,"9,472"
9/12/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,11,0,11,0,0,,,,"2,896"
9/12/2014,9/13/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,haritas,1,0,1,0,0,,,,42
9/12/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,7,0,7,2,0,7,"7,538",3,361
9/12/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,4,"10,298",1,"2,411"
9/12/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sanjanak,1,0,1,0,0,1,942,4,38
9/12/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,sunilrd,8,0,8,0,0,8,"10,256",3,"6,131"
9/12/2014,9/13/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,6,0,6,0,4,5,552,39,"4,584"
9/12/2014,9/13/2014,2014-09,SMB-SocialMedia-Tech-FL,SMB - Agents,dainva,2,0,2,0,0,3,"74,580",0,989
9/12/2014,9/13/2014,2014-09,SMB-TechSupport-Tech-FL,SMB - Agents,haritas,3,0,3,0,0,3,"1,389",8,"2,347"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-ET,SMB - Escalation Team,abduljab,2,3,5,0,0,6,"2,371",8,"8,815"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,amreenb,5,0,5,0,0,5,"4,435",4,604
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,ancilava,6,5,11,0,1,11,"5,872",7,"13,126"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,19,3,22,1,0,24,"13,655",6,"19,555"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,christur,11,0,11,0,0,12,"11,023",4,"10,397"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,jitender,8,0,8,0,0,9,"12,781",2,"7,692"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,15,0,15,0,0,15,"14,064",4,"13,438"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,12,0,12,1,0,12,"5,639",8,"9,645"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,22,0,22,1,1,22,"29,296",3,"18,722"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,thahasee,3,0,3,0,0,3,"3,526",3,"2,351"
9/12/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,abduljab,5,0,5,0,0,,,,"2,194"
9/12/2014,9/13/2014,2014-09,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,jaditya,1,0,1,1,0,,,,27
9/13/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,ancilava,6,2,8,0,0,9,"2,920",10,"8,122"
9/13/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,13,1,14,0,0,14,"8,390",6,"8,179"
9/13/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,dainva,19,1,20,0,0,20,"10,446",7,"20,328"
9/13/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,shirink,2,0,2,0,2,3,251,29,"1,933"
9/13/2014,9/13/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,sushimd,2,0,2,0,0,2,"1,274",6,"2,004"
9/13/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,shirink,0,6,6,0,1,6,"4,005",5,"9,170"
9/13/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sunilrd,0,3,3,0,0,4,"4,330",2,"5,378"
9/13/2014,9/13/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,sushimd,0,6,6,0,0,6,"3,928",5,"12,169"
9/13/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,haritas,19,10,29,0,3,,,,"35,952"
9/13/2014,9/13/2014,2014-09,SMB-LocalEnhanced-Tech-FL,SMB - Agents,sunilrd,1,0,1,0,0,,,,26
9/13/2014,9/13/2014,2014-09,SMB-Localworks-Tech-FL,SMB - Agents,dainva,6,0,6,0,0,,,,"6,156"
9/13/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,dainva,3,0,3,0,0,3,"4,749",2,688
9/13/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,6,"10,791",1,"2,895"
9/13/2014,9/13/2014,2014-09,SMB-MerchantSolutions-Tech-FL,SMB - Agents,maryjert,7,0,7,1,2,7,"14,204",2,"3,177"
9/13/2014,9/13/2014,2014-09,SMB-SalesSupport-Tech-FL,SMB - Agents,dainva,0,1,1,0,0,1,889,4,"5,800"
9/13/2014,9/13/2014,2014-09,SMB-SMBOther-Tech-FL,SMB - Agents,dainva,2,0,2,0,2,3,150,48,"2,045"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,arunya,1,30,31,0,1,31,"14,597",8,"55,336"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,azmathm,0,10,10,0,0,10,"6,775",5,"18,933"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bharath1,18,10,28,0,0,28,"27,318",4,"43,593"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,bhuvanes,3,6,9,0,0,10,"4,053",8,"12,656"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,maryjert,1,4,5,0,0,5,"4,106",4,"7,404"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shafath,0,22,22,0,0,22,"15,623",5,"38,775"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,shirink,15,3,18,0,0,18,"19,388",3,"24,969"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sindhupk,14,8,22,1,0,24,"13,204",6,"30,357"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sunilrd,0,5,5,0,0,5,"3,265",6,"8,983"
9/13/2014,9/13/2014,2014-09,SMB-WebHosting-Tech-FL,SMB - Agents,sushimd,25,0,25,0,0,26,"23,338",4,"33,953"
9/14/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,azmathm,5,0,5,0,0,5,"3,060",6,"1,826"
9/14/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,haritas,4,0,4,0,0,4,212,68,547
9/14/2014,9/20/2014,2014-09,SMB-BusinessMail-Tech-FL,SMB - Agents,lohitv,5,0,5,0,0,5,"2,264",8,"1,202"
9/14/2014,9/20/2014,2014-09,SMB-CommerceCentral-Tech-FL,SMB - Agents,lohitv,1,1,2,0,0,2,42,171,"3,843"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arifha,20,32,52,0,6,52,"30,409",6,"96,389"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,arunya,15,0,15,0,1,15,"3,758",14,"9,292"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,ashishk1,10,25,35,0,1,35,"22,490",6,"70,060"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,azmathm,8,0,8,0,0,8,"3,345",9,"3,957"
9/14/2014,9/20/2014,2014-09,SMB-Domains-Tech-FL,SMB - Agents,bharath1,19,2,21,1,0,21,"13,065",6,"15,134"
